Date,Open,High,Low,Close,Volume
11-Feb-14,83.50,84.45,82.96,84.45,2127013
10-Feb-14,82.35,82.36,81.63,82.00,1562118
7-Feb-14,81.90,82.18,80.95,81.80,1567542
6-Feb-14,81.48,81.86,80.55,81.44,2804474
5-Feb-14,80.37,80.53,79.52,79.88,1726361
4-Feb-14,79.95,80.80,79.04,80.29,1882416
3-Feb-14,81.07,81.46,79.89,79.99,2267484
31-Jan-14,80.99,81.13,78.67,80.82,2293745
30-Jan-14,80.66,81.29,79.49,80.82,1722914
29-Jan-14,82.78,83.08,78.87,80.83,2668752
28-Jan-14,81.06,81.90,80.60,81.53,2214005
27-Jan-14,82.13,82.30,80.44,80.44,2596691
24-Jan-14,84.49,84.88,81.58,81.97,2827352
23-Jan-14,85.50,85.78,84.11,84.64,1679626
22-Jan-14,86.35,86.51,85.27,85.73,1081848
21-Jan-14,86.13,86.54,85.63,85.93,939655
20-Jan-14,86.12,86.58,85.58,86.13,834723
17-Jan-14,85.75,86.88,85.74,86.21,1779656
16-Jan-14,84.93,85.57,84.49,85.50,1371889
15-Jan-14,84.70,85.77,84.61,84.96,1541638
14-Jan-14,83.33,84.14,83.11,84.12,1071799
13-Jan-14,83.50,84.23,83.28,84.15,1077464
10-Jan-14,83.74,84.18,83.03,83.15,1964388
9-Jan-14,84.13,85.13,83.54,83.86,1297442
8-Jan-14,83.82,84.66,83.73,84.45,1435898
7-Jan-14,83.10,84.01,82.41,83.55,1231698
6-Jan-14,84.00,84.53,82.87,82.99,987242
3-Jan-14,83.63,84.51,83.35,83.98,826285
2-Jan-14,85.90,86.10,83.38,83.54,1499492
30-Dec-13,85.61,85.73,85.22,85.22,483820
27-Dec-13,85.12,85.69,85.01,85.42,805858
23-Dec-13,84.70,84.95,84.35,84.55,820037
20-Dec-13,83.87,84.35,83.46,83.99,2760556
19-Dec-13,82.84,83.60,82.61,83.39,1735613
18-Dec-13,81.09,82.14,80.81,82.14,1730612
17-Dec-13,80.77,81.00,80.41,80.44,947912
16-Dec-13,79.69,81.23,79.35,80.92,1543978
13-Dec-13,80.05,80.30,79.67,79.79,1081941
12-Dec-13,80.44,80.77,79.33,79.78,1856537
11-Dec-13,80.92,81.38,80.51,80.58,1174657
10-Dec-13,82.14,82.32,80.74,81.05,1213791
9-Dec-13,82.69,82.89,81.78,82.11,964346
6-Dec-13,82.29,82.63,81.47,82.14,1335002
5-Dec-13,82.38,82.49,81.32,81.58,1262632
4-Dec-13,83.79,83.79,81.90,82.54,1943799
3-Dec-13,85.28,85.46,83.37,83.52,1728503
2-Dec-13,84.72,85.44,84.52,85.11,914591
29-Nov-13,84.69,84.99,84.44,84.57,669232
28-Nov-13,84.96,85.02,84.64,84.73,605633
27-Nov-13,84.73,85.00,84.15,84.80,726384
26-Nov-13,84.16,84.84,84.14,84.32,993111
25-Nov-13,84.18,84.88,83.93,84.57,1363670
22-Nov-13,83.37,83.89,83.12,83.77,1104376
21-Nov-13,82.54,83.53,82.05,83.14,822598
20-Nov-13,82.84,83.53,82.65,83.28,775433
19-Nov-13,83.13,83.43,82.59,83.02,865345
18-Nov-13,81.55,83.27,81.37,83.20,1592756
15-Nov-13,81.75,82.00,80.80,81.55,2013462
14-Nov-13,82.00,82.31,81.42,81.60,1212672
13-Nov-13,81.37,81.38,79.92,80.96,1391905
12-Nov-13,82.03,82.43,81.30,81.54,1275324
11-Nov-13,82.00,82.20,81.79,82.07,759352
8-Nov-13,81.41,82.14,80.43,81.77,1915290
7-Nov-13,82.15,83.67,81.57,81.82,2408874
6-Nov-13,81.71,82.63,81.00,82.16,1471253
5-Nov-13,81.26,81.99,79.56,81.20,4387208
4-Nov-13,83.15,83.61,82.55,83.60,1149392
1-Nov-13,83.36,83.60,82.44,82.68,1064889
31-Oct-13,82.27,83.74,81.95,83.54,1819633
30-Oct-13,82.60,83.55,82.31,82.69,1344602
29-Oct-13,82.05,83.08,81.38,82.21,1308176
28-Oct-13,84.03,84.05,81.73,82.39,1436472
25-Oct-13,83.28,83.94,82.90,83.66,1532022
24-Oct-13,82.57,83.72,82.42,83.56,1693550
23-Oct-13,81.69,82.39,81.36,82.00,1194395
22-Oct-13,81.16,82.37,80.72,81.85,2065376
21-Oct-13,82.35,82.49,81.11,82.10,970188
18-Oct-13,82.21,82.39,81.51,82.03,2610280
17-Oct-13,82.20,82.71,81.00,81.94,1440792
16-Oct-13,82.73,82.82,81.67,82.20,1964131
15-Oct-13,81.33,83.30,81.22,82.95,2004212
14-Oct-13,80.30,80.65,80.07,80.63,582459
11-Oct-13,80.84,80.94,80.09,80.74,812135
10-Oct-13,79.27,80.91,79.07,80.38,1299252
9-Oct-13,78.39,79.35,78.23,78.80,995233
8-Oct-13,79.17,79.39,78.53,78.62,775005
7-Oct-13,79.51,79.51,78.25,79.17,970471
4-Oct-13,79.55,79.85,78.75,79.68,972099
3-Oct-13,79.45,79.91,79.29,79.56,689133
2-Oct-13,80.79,80.79,78.68,79.30,1540464
1-Oct-13,79.97,81.32,79.75,80.91,1270862
30-Sep-13,79.38,80.02,78.80,79.47,1008984
27-Sep-13,80.03,80.32,79.38,80.10,899253
26-Sep-13,80.53,80.70,79.47,79.72,1150771
25-Sep-13,80.95,81.11,79.63,80.37,1046931
24-Sep-13,80.57,81.53,80.46,80.80,1267055
20-Sep-13,81.50,81.78,79.87,80.47,3373707
19-Sep-13,81.44,82.44,80.68,81.44,2465833
18-Sep-13,80.50,80.52,79.66,80.05,1150457
17-Sep-13,80.55,80.66,79.23,80.18,1388096
16-Sep-13,80.98,81.05,80.08,80.58,1093485
13-Sep-13,79.47,79.90,79.25,79.90,944579
12-Sep-13,80.00,80.04,79.04,79.55,1293682
11-Sep-13,79.35,80.06,79.17,80.00,1338850
10-Sep-13,79.00,79.96,78.85,79.14,1817425
9-Sep-13,77.80,78.69,77.55,78.17,1659879
6-Sep-13,77.07,77.89,76.15,77.70,2179984
5-Sep-13,74.35,77.13,74.08,76.97,4185074
4-Sep-13,72.23,72.59,70.89,72.59,1088612
3-Sep-13,72.93,73.12,71.67,72.23,923654
2-Sep-13,72.33,72.90,72.33,72.76,865104
30-Aug-13,72.43,72.45,71.08,71.29,1419100
29-Aug-13,72.15,72.77,71.74,72.41,905077
28-Aug-13,72.40,72.71,70.57,71.75,1617948
27-Aug-13,74.90,75.33,72.97,73.00,1693824
26-Aug-13,75.70,75.72,74.98,75.42,490153
23-Aug-13,75.37,75.72,74.55,75.40,905294
22-Aug-13,73.70,75.46,73.66,75.18,1171987
21-Aug-13,74.00,74.26,73.69,73.70,809661
20-Aug-13,74.47,74.54,73.31,74.05,1266412
19-Aug-13,75.52,75.75,74.88,75.03,1437138
16-Aug-13,74.25,75.70,74.06,75.53,1884100
15-Aug-13,74.38,74.57,73.66,74.36,878118
14-Aug-13,74.22,74.68,74.00,74.40,1025436
13-Aug-13,73.44,74.17,73.25,73.97,1191423
12-Aug-13,72.55,73.40,71.13,73.16,1236766
9-Aug-13,71.99,72.83,71.80,72.30,1038734
8-Aug-13,70.72,71.99,70.21,71.68,1351383
7-Aug-13,71.04,71.09,70.08,70.64,1236720
6-Aug-13,72.19,72.51,71.04,71.37,1476202
5-Aug-13,72.75,72.91,71.95,72.18,1184499
2-Aug-13,73.30,73.50,72.07,72.48,1348017
1-Aug-13,73.46,73.55,71.31,73.01,2712042
31-Jul-13,74.28,74.58,72.95,73.59,1712495
30-Jul-13,74.35,74.96,74.24,74.45,1128919
29-Jul-13,74.45,74.91,73.61,73.97,1163554
26-Jul-13,74.19,74.60,73.63,74.16,1260879
25-Jul-13,73.57,74.07,73.13,74.04,1313389
24-Jul-13,72.84,74.01,72.26,73.86,1819482
23-Jul-13,72.59,72.98,72.22,72.40,958805
22-Jul-13,72.60,72.94,71.91,72.13,915232
19-Jul-13,71.67,72.65,71.59,72.23,1917855
18-Jul-13,71.33,72.08,70.93,72.02,1135065
17-Jul-13,71.03,71.39,70.31,71.27,1124583
16-Jul-13,70.69,71.33,70.26,71.10,1223807
15-Jul-13,70.80,71.14,70.50,70.86,734948
