Date,Open,High,Low,Close,Volume
12-Mar-14,37.80,38.43,37.79,38.27,30496295
11-Mar-14,37.87,38.23,37.72,38.02,25218133
10-Mar-14,37.99,38.01,37.72,37.82,19007850
7-Mar-14,38.28,38.36,37.69,37.90,26596635
6-Mar-14,38.14,38.24,37.89,38.15,23605310
5-Mar-14,38.25,38.27,37.93,38.11,20520432
4-Mar-14,38.20,38.48,38.07,38.41,26868337
3-Mar-14,37.92,38.13,37.50,37.78,29726792
28-Feb-14,37.98,38.46,37.82,38.31,41217028
27-Feb-14,37.45,37.89,37.23,37.86,33919024
26-Feb-14,37.58,37.74,37.19,37.47,41042629
25-Feb-14,37.61,37.85,37.35,37.54,30867657
24-Feb-14,37.69,37.98,37.54,37.69,32143395
21-Feb-14,37.94,38.35,37.86,37.98,38030656
20-Feb-14,37.57,37.87,37.40,37.75,27541038
19-Feb-14,37.22,37.75,37.21,37.51,29794084
18-Feb-14,37.63,37.78,37.41,37.42,32839707
14-Feb-14,37.39,37.78,37.33,37.62,42986738
13-Feb-14,37.33,37.86,37.33,37.61,37647772
12-Feb-14,37.35,37.60,37.30,37.47,27055869
11-Feb-14,36.88,37.26,36.86,37.18,32164989
10-Feb-14,36.63,36.80,36.29,36.80,26782083
7-Feb-14,36.32,36.59,36.01,36.56,33348008
6-Feb-14,35.80,36.25,35.69,36.18,35380994
5-Feb-14,36.29,36.47,35.80,35.82,55841097
4-Feb-14,36.97,37.19,36.25,36.35,55526924
3-Feb-14,37.74,37.98,36.43,36.48,64102391
31-Jan-14,36.95,37.89,36.56,37.84,93190755
30-Jan-14,36.79,36.88,36.23,36.86,35111959
29-Jan-14,35.98,36.88,35.90,36.66,52790351
28-Jan-14,36.12,36.39,35.75,36.27,36225755
27-Jan-14,36.87,36.89,35.98,36.03,44485767
24-Jan-14,37.45,37.55,36.53,36.80,77051806
23-Jan-14,36.09,36.13,35.52,36.06,44515126
22-Jan-14,36.26,36.32,35.75,35.93,21965266
21-Jan-14,36.82,36.82,36.06,36.17,31578979
17-Jan-14,36.83,36.83,36.15,36.38,46298736
16-Jan-14,36.69,37.00,36.31,36.89,38035708
15-Jan-14,35.90,36.79,35.85,36.76,44909545
14-Jan-14,34.73,35.88,34.63,35.78,41627325
13-Jan-14,35.99,36.02,34.83,34.98,45923872
10-Jan-14,35.90,36.15,35.75,36.04,40558766
9-Jan-14,35.88,35.91,35.40,35.53,36520448
8-Jan-14,36.00,36.14,35.58,35.76,59979542
7-Jan-14,36.32,36.49,36.21,36.41,35924726
6-Jan-14,36.85,36.89,36.11,36.13,43615035
3-Jan-14,37.20,37.22,36.60,36.91,31134795
2-Jan-14,37.35,37.40,37.10,37.16,30643745
31-Dec-13,37.40,37.58,37.22,37.41,17505770
30-Dec-13,37.22,37.38,36.90,37.29,16290475
27-Dec-13,37.58,37.62,37.17,37.29,14563533
26-Dec-13,37.20,37.49,37.17,37.44,17614984
24-Dec-13,36.72,37.17,36.64,37.08,14242997
23-Dec-13,36.81,36.89,36.55,36.62,25128740
20-Dec-13,36.25,36.93,36.18,36.80,62650324
19-Dec-13,36.52,36.55,36.08,36.25,34157264
18-Dec-13,36.36,36.60,35.53,36.58,63192067
17-Dec-13,36.65,37.11,36.33,36.52,45687679
16-Dec-13,36.73,37.00,36.54,36.88,31734515
13-Dec-13,37.43,37.45,36.62,36.69,40074360
12-Dec-13,37.60,37.64,37.18,37.22,36012761
11-Dec-13,37.71,38.30,37.39,37.61,39853379
10-Dec-13,38.58,38.90,38.02,38.11,37828593
9-Dec-13,38.56,38.87,38.37,38.70,30286015
6-Dec-13,38.42,38.55,37.99,38.36,36457292
5-Dec-13,38.85,38.88,37.18,38.00,116313834
4-Dec-13,38.21,38.98,38.12,38.94,51983578
3-Dec-13,38.14,38.49,38.08,38.31,52109760
2-Dec-13,38.09,38.78,38.06,38.45,42950373
29-Nov-13,37.82,38.29,37.82,38.13,22090428
27-Nov-13,37.57,37.76,37.49,37.60,26002050
26-Nov-13,37.57,37.65,37.35,37.35,34468069
25-Nov-13,37.93,37.95,37.57,37.64,30648148
22-Nov-13,37.52,37.68,37.33,37.57,27981996
21-Nov-13,37.27,37.53,37.26,37.40,23064699
20-Nov-13,36.92,37.41,36.86,37.08,32231827
19-Nov-13,36.85,37.23,36.67,36.74,44274987
18-Nov-13,37.35,37.58,37.07,37.20,53277485
15-Nov-13,37.95,38.02,37.72,37.84,50602034
14-Nov-13,37.87,38.13,37.72,38.02,46186577
13-Nov-13,36.98,38.16,36.90,38.16,44957611
12-Nov-13,37.38,37.60,37.20,37.36,31651589
11-Nov-13,37.69,37.78,37.36,37.59,26872537
8-Nov-13,37.67,37.78,37.34,37.78,36743157
7-Nov-13,37.96,38.01,37.43,37.50,60445258
6-Nov-13,37.24,38.22,37.06,38.18,88948830
5-Nov-13,35.79,36.71,35.77,36.64,51681868
4-Nov-13,35.59,35.98,35.55,35.94,28061873
1-Nov-13,35.67,35.69,35.39,35.52,40271887
31-Oct-13,35.66,35.69,35.34,35.40,41689563
30-Oct-13,35.53,35.79,35.43,35.54,37002061
29-Oct-13,35.63,35.72,35.26,35.52,31702613
28-Oct-13,35.61,35.73,35.27,35.57,38383594
25-Oct-13,35.88,36.29,35.47,35.73,113493954
24-Oct-13,33.82,34.10,33.57,33.72,53209728
23-Oct-13,34.35,34.49,33.67,33.76,58600499
22-Oct-13,35.02,35.10,34.52,34.58,40438546
21-Oct-13,34.98,35.20,34.91,34.99,27436505
18-Oct-13,34.82,34.99,34.33,34.96,41811699
17-Oct-13,34.45,34.99,34.37,34.92,31359198
16-Oct-13,34.60,34.90,34.56,34.64,35111593
15-Oct-13,34.67,34.99,34.47,34.49,47107657
14-Oct-13,33.90,34.50,33.78,34.45,27757870
11-Oct-13,33.68,34.14,33.68,34.13,30033336
10-Oct-13,33.31,33.89,33.26,33.76,42875141
9-Oct-13,33.07,33.35,32.96,33.07,35878559
8-Oct-13,33.31,33.33,32.80,33.01,41017586
7-Oct-13,33.60,33.71,33.20,33.30,35069279
4-Oct-13,33.69,33.99,33.62,33.88,33008107
3-Oct-13,33.88,34.00,33.42,33.86,38707452
2-Oct-13,33.36,34.03,33.29,33.92,46946813
1-Oct-13,33.35,33.61,33.30,33.58,36718733
30-Sep-13,33.00,33.31,32.70,33.28,39839541
27-Sep-13,32.88,33.75,32.87,33.27,55347903
26-Sep-13,32.64,33.00,32.59,32.77,28503917
25-Sep-13,32.49,32.80,32.40,32.50,28907426
24-Sep-13,32.87,32.87,32.15,32.46,40684948
23-Sep-13,32.54,32.97,32.50,32.74,39826261
20-Sep-13,33.41,33.48,32.68,32.79,102904859
19-Sep-13,33.48,33.68,33.32,33.64,42026553
18-Sep-13,32.99,33.40,32.83,33.32,64103344
17-Sep-13,33.42,33.47,32.90,32.93,84716461
16-Sep-13,33.38,33.50,32.73,32.80,55017879
13-Sep-13,32.77,33.07,32.50,33.03,40905938
12-Sep-13,32.72,32.78,32.59,32.69,32867691
11-Sep-13,32.57,32.93,32.53,32.74,39041151
10-Sep-13,31.90,32.40,31.79,32.39,56887967
9-Sep-13,31.22,31.79,31.20,31.66,49628450
6-Sep-13,31.31,31.39,31.13,31.15,75439554
5-Sep-13,31.10,31.44,30.95,31.24,71644891
4-Sep-13,31.39,31.47,31.11,31.20,142320588
3-Sep-13,31.75,32.07,31.29,31.88,154506984
30-Aug-13,33.37,33.48,33.09,33.40,42784642
29-Aug-13,32.93,33.60,32.80,33.55,45284632
28-Aug-13,33.39,33.60,33.00,33.02,44262716
27-Aug-13,33.52,34.10,33.15,33.26,58522264
26-Aug-13,34.40,34.67,34.03,34.15,72786745
23-Aug-13,35.17,35.20,34.00,34.75,225493737
22-Aug-13,32.18,32.49,32.10,32.39,31169898
21-Aug-13,31.61,32.01,31.54,31.61,37409095
20-Aug-13,31.44,31.90,31.37,31.62,22979513
19-Aug-13,31.76,31.97,31.38,31.39,27908716
16-Aug-13,31.79,31.99,31.66,31.80,32866242
15-Aug-13,32.00,32.18,30.84,31.79,33340728
14-Aug-13,32.14,33.36,31.70,32.35,48528230
13-Aug-13,32.51,32.55,32.21,32.23,39473018
12-Aug-13,32.46,32.97,32.46,32.87,25501910
9-Aug-13,32.77,32.90,32.47,32.70,26803879
8-Aug-13,32.24,33.07,32.05,32.89,59038538
7-Aug-13,31.54,32.10,31.25,32.06,38078570
6-Aug-13,31.55,31.67,31.38,31.58,36334889
5-Aug-13,31.90,32.00,31.64,31.70,30986512
2-Aug-13,31.69,31.90,31.56,31.89,29199813
1-Aug-13,32.06,32.09,31.60,31.67,42557872
31-Jul-13,31.97,32.05,31.71,31.84,43900515
30-Jul-13,31.78,32.12,31.55,31.85,45801156
29-Jul-13,31.47,31.60,31.40,31.54,28874879
26-Jul-13,31.26,31.62,31.20,31.62,38637339
25-Jul-13,31.62,31.65,31.25,31.39,63221356
24-Jul-13,32.04,32.19,31.89,31.96,52812049
23-Jul-13,31.91,32.04,31.71,31.82,65819208
22-Jul-13,31.70,32.01,31.60,32.01,79040666
19-Jul-13,32.40,32.67,31.02,31.40,248428494
18-Jul-13,35.72,35.89,35.22,35.44,49547075
17-Jul-13,36.34,36.39,35.49,35.74,37289320
16-Jul-13,36.01,36.43,35.96,36.27,36378681
15-Jul-13,35.66,36.22,35.58,36.17,34145645
