Date,Open,High,Low,Close,Volume
2-May-14,630.00,630.00,622.00,624.99,64
30-Apr-14,632.00,632.59,630.00,632.00,197
29-Apr-14,633.00,634.00,632.00,632.00,180
28-Apr-14,633.00,633.34,633.00,633.34,7
25-Apr-14,633.38,633.38,633.00,633.00,46
24-Apr-14,633.00,636.10,633.00,634.20,68
23-Apr-14,635.70,639.36,633.00,636.00,44
22-Apr-14,633.00,640.00,633.00,640.00,56
17-Apr-14,631.00,633.10,631.00,633.10,87
16-Apr-14,625.86,632.70,625.86,631.50,8
15-Apr-14,640.00,640.00,625.86,630.78,31
14-Apr-14,624.55,630.65,624.40,627.00,50
11-Apr-14,632.00,639.14,624.55,629.63,26
10-Apr-14,630.54,641.50,630.54,639.75,37
9-Apr-14,627.30,638.00,627.30,638.00,20
8-Apr-14,620.92,632.00,620.92,632.00,2
7-Apr-14,635.00,635.00,625.58,625.58,40
4-Apr-14,632.26,636.52,629.80,631.61,229
3-Apr-14,635.00,637.00,629.06,637.00,28
2-Apr-14,629.40,636.12,629.40,630.11,20
1-Apr-14,642.00,642.00,629.40,630.65,48
31-Mar-14,627.19,639.50,622.85,639.50,43
28-Mar-14,620.00,632.22,620.00,631.32,75
27-Mar-14,618.74,620.88,618.74,620.52,24
26-Mar-14,617.94,625.00,617.94,619.71,22
25-Mar-14,620.69,620.75,617.94,620.75,25
24-Mar-14,616.07,620.70,616.07,619.47,20
21-Mar-14,622.59,622.59,617.96,620.69,14
20-Mar-14,622.92,630.61,622.59,624.00,9
19-Mar-14,609.96,625.00,608.26,623.20,105
18-Mar-14,615.76,619.43,610.00,614.54,113
17-Mar-14,615.76,618.20,615.76,617.15,33
14-Mar-14,625.10,627.50,617.17,626.42,27
13-Mar-14,-,-,-,629.50,0
12-Mar-14,630.93,630.93,625.97,629.50,50
11-Mar-14,626.00,631.79,626.00,630.76,20
10-Mar-14,642.71,642.71,612.05,634.26,84
7-Mar-14,633.09,644.25,633.09,644.25,89
6-Mar-14,640.40,646.00,633.09,639.06,38
5-Mar-14,-,-,-,649.50,0
4-Mar-14,642.18,650.00,640.00,649.50,13
3-Mar-14,640.00,650.00,640.00,645.70,35
28-Feb-14,655.00,659.88,650.12,650.40,16
27-Feb-14,650.25,650.70,649.25,650.29,24
26-Feb-14,656.00,656.00,650.25,652.90,7
25-Feb-14,650.14,655.42,650.14,655.20,37
24-Feb-14,640.40,651.12,640.40,650.00,64
21-Feb-14,645.32,645.71,641.42,641.90,64
20-Feb-14,640.05,650.30,640.00,650.30,37
19-Feb-14,641.42,649.40,640.00,646.49,14
18-Feb-14,645.39,645.82,641.42,643.60,73
17-Feb-14,646.48,649.90,645.10,649.90,12
14-Feb-14,644.89,648.00,644.89,648.00,1
13-Feb-14,642.00,653.00,642.00,649.73,26
12-Feb-14,640.40,649.64,640.40,644.90,62
11-Feb-14,640.13,648.34,640.13,648.34,4
10-Feb-14,643.00,655.00,638.21,651.03,136
7-Feb-14,640.40,647.25,640.40,642.50,5
6-Feb-14,640.40,649.00,640.40,649.00,20
5-Feb-14,645.84,649.00,645.84,646.37,2
4-Feb-14,644.00,649.41,637.44,647.01,53
3-Feb-14,645.57,650.63,645.57,650.63,10
31-Jan-14,650.18,651.00,645.57,651.00,1
30-Jan-14,643.13,650.25,643.13,650.25,11
29-Jan-14,644.19,651.70,644.19,647.95,22
28-Jan-14,641.00,644.50,636.23,644.00,24
27-Jan-14,639.96,642.10,625.00,642.10,75
24-Jan-14,644.31,644.76,644.29,644.76,41
23-Jan-14,637.51,646.90,637.51,644.80,8
22-Jan-14,645.03,645.46,642.29,642.29,12
21-Jan-14,655.00,655.00,643.00,643.58,30
20-Jan-14,655.00,655.00,645.00,645.00,63
17-Jan-14,651.50,654.84,645.27,654.84,8
16-Jan-14,644.76,650.00,639.96,650.00,52
15-Jan-14,640.40,650.00,640.00,640.00,74
14-Jan-14,640.00,648.00,640.00,647.23,66
13-Jan-14,648.00,648.00,645.06,648.00,135
10-Jan-14,647.00,649.50,645.38,647.00,90
9-Jan-14,649.50,649.50,645.38,646.50,20
8-Jan-14,663.03,663.03,648.62,650.00,75
7-Jan-14,663.00,668.00,650.34,668.00,108
6-Jan-14,643.73,654.00,643.73,653.00,68
3-Jan-14,644.00,644.64,640.00,644.64,32
2-Jan-14,650.00,650.83,640.33,640.33,99
30-Dec-13,668.00,670.00,639.53,639.53,277
27-Dec-13,658.41,665.38,658.41,663.00,30
23-Dec-13,670.00,670.00,658.41,660.80,72
20-Dec-13,665.60,665.90,665.60,665.90,6
19-Dec-13,660.00,675.00,659.00,667.73,132
18-Dec-13,658.50,675.00,658.50,670.25,60
17-Dec-13,665.07,665.07,656.35,659.72,47
16-Dec-13,648.28,655.97,648.28,655.66,15
13-Dec-13,-,-,-,650.50,0
12-Dec-13,650.25,650.86,645.41,650.50,92
11-Dec-13,645.00,659.00,645.00,652.75,103
10-Dec-13,646.31,652.25,646.31,646.31,8
9-Dec-13,655.00,656.25,650.12,656.25,40
6-Dec-13,649.08,650.50,648.00,650.50,37
5-Dec-13,642.46,653.00,642.46,653.00,7
4-Dec-13,648.28,652.14,647.28,647.28,16
3-Dec-13,648.28,656.50,648.28,656.50,1
2-Dec-13,662.00,662.00,655.25,655.44,55
29-Nov-13,653.20,657.90,653.20,657.90,2
28-Nov-13,656.00,662.56,655.46,662.56,16
27-Nov-13,665.03,665.22,660.83,665.22,5
26-Nov-13,660.60,666.00,657.00,657.00,51
25-Nov-13,661.00,666.85,658.00,665.00,36
22-Nov-13,655.00,660.22,645.28,659.74,126
21-Nov-13,660.07,667.01,660.07,667.01,1
20-Nov-13,665.00,666.58,665.00,665.02,17
19-Nov-13,677.81,677.81,665.00,665.05,60
18-Nov-13,665.00,682.90,665.00,682.90,16
15-Nov-13,666.00,673.33,665.00,673.33,72
14-Nov-13,672.81,676.77,666.00,669.00,76
13-Nov-13,680.00,680.10,672.79,672.79,112
12-Nov-13,670.00,670.16,665.00,668.00,86
11-Nov-13,664.00,671.08,660.00,671.08,87
8-Nov-13,650.00,671.18,645.16,671.18,192
7-Nov-13,642.50,657.18,642.00,651.54,30
6-Nov-13,642.02,649.14,642.02,649.00,30
5-Nov-13,630.54,650.00,630.54,650.00,152
4-Nov-13,636.00,637.18,631.00,635.27,38
1-Nov-13,629.51,639.00,629.51,635.26,98
31-Oct-13,631.00,637.25,631.00,631.74,77
30-Oct-13,616.90,639.50,616.90,631.20,153
29-Oct-13,617.00,626.57,617.00,626.57,40
28-Oct-13,619.07,619.07,617.00,617.00,38
25-Oct-13,612.94,624.00,612.94,620.35,71
24-Oct-13,620.35,621.18,617.24,617.25,9
23-Oct-13,615.76,625.00,615.76,625.00,79
22-Oct-13,621.75,624.99,615.78,615.78,11
21-Oct-13,617.60,624.25,617.60,621.75,21
18-Oct-13,630.00,630.00,622.23,622.23,42
17-Oct-13,610.84,629.00,610.84,629.00,32
16-Oct-13,619.00,619.97,610.84,618.00,3
15-Oct-13,612.91,615.80,608.00,613.04,212
14-Oct-13,610.00,614.00,610.00,612.91,80
11-Oct-13,608.50,613.50,608.50,608.50,25
10-Oct-13,615.00,616.00,607.95,607.95,27
9-Oct-13,611.84,614.35,595.66,614.35,61
8-Oct-13,611.11,616.63,611.11,611.84,16
7-Oct-13,611.48,620.51,611.11,611.11,13
4-Oct-13,612.64,616.07,612.64,616.07,31
3-Oct-13,606.90,617.24,606.90,617.24,28
2-Oct-13,609.00,609.56,606.00,609.56,40
1-Oct-13,606.90,612.09,606.90,609.00,10
30-Sep-13,606.54,612.53,602.03,608.47,32
27-Sep-13,607.48,609.50,606.00,606.54,43
26-Sep-13,601.97,611.00,601.97,607.48,30
25-Sep-13,613.55,616.20,601.00,604.63,100
24-Sep-13,614.50,616.29,609.93,613.55,66
20-Sep-13,611.14,616.39,610.05,612.30,83
19-Sep-13,618.72,645.00,605.00,615.73,447
18-Sep-13,616.00,625.00,616.00,623.27,16
17-Sep-13,620.00,620.56,617.07,619.70,16
16-Sep-13,620.00,621.66,617.07,617.07,20
13-Sep-13,619.00,624.80,614.00,614.00,108
12-Sep-13,623.95,623.95,615.76,623.75,56
11-Sep-13,613.00,622.41,613.00,618.04,117
10-Sep-13,620.00,621.75,617.00,617.00,23
9-Sep-13,613.00,620.00,613.00,620.00,10
6-Sep-13,613.21,620.97,613.21,618.16,30
5-Sep-13,613.00,614.65,613.00,614.65,0
4-Sep-13,617.00,617.00,613.00,617.00,19
3-Sep-13,613.21,622.25,613.21,618.68,16
2-Sep-13,622.00,622.00,613.21,617.75,6
30-Aug-13,613.00,617.00,613.00,617.00,0
29-Aug-13,613.00,617.81,613.00,614.00,3
28-Aug-13,613.21,613.21,613.00,613.00,0
27-Aug-13,615.00,616.66,613.00,613.97,30
26-Aug-13,622.40,622.41,613.21,620.28,63
23-Aug-13,613.21,622.40,613.21,619.41,10
22-Aug-13,621.12,622.00,619.39,619.39,10
21-Aug-13,622.40,622.40,620.00,622.20,17
20-Aug-13,621.38,622.41,620.00,620.00,138
19-Aug-13,627.90,627.90,622.34,622.34,28
16-Aug-13,620.62,624.38,620.62,622.42,22
15-Aug-13,620.83,620.83,618.56,620.34,9
14-Aug-13,618.72,623.00,614.15,620.83,33
13-Aug-13,621.50,624.50,621.25,622.48,30
12-Aug-13,624.50,625.00,622.38,622.38,49
9-Aug-13,623.08,625.00,620.63,620.63,60
8-Aug-13,617.27,623.07,612.78,622.81,26
7-Aug-13,617.28,620.00,610.20,616.90,77
6-Aug-13,623.00,623.00,616.32,616.32,31
5-Aug-13,622.00,624.46,619.42,623.25,58
2-Aug-13,616.00,622.12,616.00,622.12,10
1-Aug-13,623.25,623.83,610.87,616.80,90
31-Jul-13,621.06,627.95,621.06,627.95,47
30-Jul-13,627.50,627.50,620.73,620.73,95
29-Jul-13,620.00,621.72,615.38,621.12,52
26-Jul-13,616.68,616.68,616.43,616.43,9
25-Jul-13,620.51,620.65,618.72,618.72,62
24-Jul-13,619.38,620.23,619.07,619.07,1
23-Jul-13,621.50,626.00,621.12,621.12,18
22-Jul-13,622.38,624.63,622.38,623.91,31
19-Jul-13,624.00,624.71,617.99,620.62,65
18-Jul-13,620.10,620.22,615.54,620.00,108
17-Jul-13,623.69,623.69,619.00,619.00,10
16-Jul-13,624.00,626.00,622.12,623.51,62
15-Jul-13,627.90,627.90,620.00,627.00,43
